@timestamp,action,agent.hostname,client_ip,event.ingested,file_end,file_position,file_start,host.hostname,host.id,host.ip,host.mac,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.type,host.os.version,message,name_of_service,success,timestamp,user_service
"Oct 24, 2022 @ 23:28:31.611",chdir,fileserver,10.10.10.3,"Oct 24, 2022 @ 23:28:32.638",/data,-,chdir,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.3|data|chdir|ok|chdir|/data,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.611",realpath,fileserver,10.10.10.3,"Oct 24, 2022 @ 23:28:32.638",-,.,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.3|data|realpath|ok|.,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.611",realpath,fileserver,10.10.10.3,"Oct 24, 2022 @ 23:28:32.638",-,.,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.3|data|realpath|ok|.,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.611",open,fileserver,10.10.10.3,"Oct 24, 2022 @ 23:28:32.638",.,-,r,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.3|data|open|ok|r|.,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.611",get_dos_attributes,fileserver,10.10.10.3,"Oct 24, 2022 @ 23:28:32.638",-,.,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.3|data|get_dos_attributes|fail (Success)|.,data,fail (Success),Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.611",is_offline,fileserver,10.10.10.3,"Oct 24, 2022 @ 23:28:32.667",-,.,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.3|data|is_offline|fail (Success)|.,data,fail (Success),Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.611",realpath,fileserver,10.10.10.3,"Oct 24, 2022 @ 23:28:32.667",-,interesting_file.txt,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.3|data|realpath|ok|interesting_file.txt,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.611",get_dos_attributes,fileserver,10.10.10.3,"Oct 24, 2022 @ 23:28:32.668",-,interesting_file.txt,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.3|data|get_dos_attributes|fail (Success)|interesting_file.txt,data,fail (Success),Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.611",is_offline,fileserver,10.10.10.3,"Oct 24, 2022 @ 23:28:32.668",-,interesting_file.txt,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.3|data|is_offline|fail (Operation not supported)|interesting_file.txt,data,fail (Operation not supported),Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.611",readdir_attr,fileserver,10.10.10.3,"Oct 24, 2022 @ 23:28:32.668",-,interesting_file.txt,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.3|data|readdir_attr|fail (Operation not supported)|interesting_file.txt,data,fail (Operation not supported),Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.611",realpath,fileserver,10.10.10.3,"Oct 24, 2022 @ 23:28:32.668",-,interesting_file.txt,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.3|data|realpath|ok|interesting_file.txt,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.611",get_dos_attributes,fileserver,10.10.10.3,"Oct 24, 2022 @ 23:28:32.668",-,interesting_file.txt,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.3|data|get_dos_attributes|fail (Success)|interesting_file.txt,data,fail (Success),Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.611",get_dos_attributes,fileserver,10.10.10.3,"Oct 24, 2022 @ 23:28:32.668",-,interesting_file.txt,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.3|data|get_dos_attributes|fail (Success)|interesting_file.txt,data,fail (Success),Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.611",is_offline,fileserver,10.10.10.3,"Oct 24, 2022 @ 23:28:32.668",-,interesting_file.txt,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.3|data|is_offline|fail (Operation not supported)|interesting_file.txt,data,fail (Operation not supported),Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.611",unlink,fileserver,10.10.10.3,"Oct 24, 2022 @ 23:28:32.668",-,interesting_file.txt,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.3|data|unlink|ok|interesting_file.txt,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.611",closedir,fileserver,10.10.10.3,"Oct 24, 2022 @ 23:28:32.668",-,(empty),-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.3|data|closedir|ok|,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.611",chdir,fileserver,10.10.10.3,"Oct 24, 2022 @ 23:28:32.668",/,-,chdir,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.3|data|chdir|ok|chdir|/,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.611",disconnect,fileserver,10.10.10.3,"Oct 24, 2022 @ 23:28:32.668",-,data,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.3|data|disconnect|ok|data,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",connect,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.625",-,IPC$,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|IPC_|connect|ok|IPC$,IPC_,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",realpath,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.625",-,/tmp,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|IPC_|realpath|ok|/tmp,IPC_,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",realpath,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.625",-,/tmp,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|IPC_|realpath|ok|/tmp,IPC_,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",chdir,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.625",/tmp,-,chdir,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|IPC_|chdir|ok|chdir|/tmp,IPC_,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",get_dfs_referrals,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.625",-,(empty),-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|IPC_|get_dfs_referrals|fail (Success)|,IPC_,fail (Success),Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",chdir,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.625",/,-,chdir,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|IPC_|chdir|ok|chdir|/,IPC_,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",disconnect,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.625",-,IPC$,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|IPC_|disconnect|ok|IPC$,IPC_,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",connect,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.625",-,data,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|connect|ok|data,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",realpath,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",-,/data,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|realpath|ok|/data,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",realpath,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",-,/data,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|realpath|ok|/data,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",chdir,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",/data,-,chdir,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|chdir|ok|chdir|/data,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",realpath,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",-,.,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|realpath|ok|.,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",realpath,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",-,.,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|realpath|ok|.,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",open,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",.,-,r,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|open|ok|r|.,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",get_dos_attributes,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",-,.,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|get_dos_attributes|fail (Success)|.,data,fail (Success),Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",is_offline,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",-,.,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|is_offline|fail (Success)|.,data,fail (Success),Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",stat,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",-,company_metrics.txt,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|stat|fail (No such file or directory)|company_metrics.txt,data,fail (No such file or directory),Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",stat,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",-,company_metrics.txt,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|stat|fail (No such file or directory)|company_metrics.txt,data,fail (No such file or directory),Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",get_real_filename,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",-,/company_metrics.txt->(null),-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|get_real_filename|fail (Operation not supported)|/company_metrics.txt->(null),data,fail (Operation not supported),Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",realpath,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",-,.,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|realpath|ok|.,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",opendir,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",-,.,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|opendir|ok|.,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",translate_name,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",-,(empty),-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|translate_name|fail (Operation not supported)|,data,fail (Operation not supported),Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",translate_name,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",-,(empty),-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|translate_name|fail (Operation not supported)|,data,fail (Operation not supported),Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",translate_name,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",-,(empty),-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|translate_name|fail (Operation not supported)|,data,fail (Operation not supported),Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",closedir,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",-,(empty),-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|closedir|ok|,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",realpath,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",-,company_metrics.txt,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|realpath|fail (No such file or directory)|company_metrics.txt,data,fail (No such file or directory),Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",realpath,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",-,.,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|realpath|ok|.,data,ok,Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",stat,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",-,./company_metrics.txt,-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|stat|fail (No such file or directory)|./company_metrics.txt,data,fail (No such file or directory),Oct 24 23:28:26,sambacry
"Oct 24, 2022 @ 23:28:31.610",get_real_filename,fileserver,10.10.10.2,"Oct 24, 2022 @ 23:28:32.635",-,./company_metrics.txt->(null),-,fileserver,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),Oct 24 23:28:26 fileserver smbd_audit: sambacry|10.10.10.2|data|get_real_filename|fail (Operation not supported)|./company_metrics.txt->(null),data,fail (Operation not supported),Oct 24 23:28:26,sambacry
