@timestamp,agent.hostname,auditd.log.AUID,auditd.log.EGID,auditd.log.EUID,auditd.log.FSGID,auditd.log.FSUID,auditd.log.GID,auditd.log.OGID,auditd.log.SGID,auditd.log.SUID,auditd.log.SYSCALL,auditd.log.UID,auditd.log.a0,auditd.log.a1,auditd.log.a2,auditd.log.a3,auditd.log.arch,auditd.log.cap_fe,auditd.log.cap_fi,auditd.log.cap_fp,auditd.log.cap_frootid,auditd.log.cap_fver,auditd.log.dev,auditd.log.epoch,auditd.log.inode,auditd.log.item,auditd.log.items,auditd.log.key,auditd.log.kv,auditd.log.laddr,auditd.log.lport,auditd.log.mode,auditd.log.name,auditd.log.nametype,auditd.log.proctitle,auditd.log.rdev,auditd.log.record_type,auditd.log.saddr,auditd.log.saddr_fam,auditd.log.sequence,auditd.log.ses,auditd.log.subj_apparmor,auditd.log.success,auditd.log.syscall,auditd.log.tty,error.message,event.action,event.category,event.ingested,event.module,event.original,event.type,fileset.name,host.hostname,host.id,host.ip,host.mac,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.type,host.os.version,message,network.direction,process.executable,process.executable.text,process.exit_code,process.name,process.name.text,process.parent.pid,process.pid,service.type,user.audit.id,user.effective.group.id,user.effective.id,user.filesystem.group.id,user.filesystem.id,user.group.id,user.id,user.owner.group.id,user.owner.id,user.saved.group.id,user.saved.id
"Oct 24, 2022 @ 23:32:44.909",dvwa_web,user,user,user,user,user,user,-,user,user,openat,user,ffffff9c,561485b68da0,80800,0,x86_64,-,-,-,-,-,-,-,-,-,1,"file_access""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,"485,988",3,-,no,257,(none),-,syscall,process,"Oct 24, 2022 @ 23:32:47.686",auditd,"type=SYSCALL msg=audit(1666625564.909:485988): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=561485b68da0 a2=80800 a3=0 items=1 ppid=8956 pid=256879 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=3 comm=""tracker-extract"" exe=""/usr/libexec/tracker-extract-3"" subj=? key=""file_access""ARCH=x86_64 SYSCALL=openat AUID=""user"" UID=""user"" GID=""user"" EUID=""user"" SUID=""user"" FSUID=""user"" EGID=""user"" SGID=""user"" FSGID=""user""",info,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,/usr/libexec/tracker-extract-3,/usr/libexec/tracker-extract-3,-13,tracker-extract,tracker-extract,"8,956","256,879",auditd,1000,1000,1000,1000,1000,1000,1000,-,-,1000,1000
"Oct 24, 2022 @ 23:32:44.909",dvwa_web,-,-,-,-,-,-,disk,-,-,-,-,-,-,-,-,-,0,0,0,"0OUID=""root",0,00:05,-,412,0,-,-,-,-,-,060660,/dev/loop15,NORMAL,-,07:0f,-,-,-,"485,988",-,-,-,-,-,-,path,-,"Oct 24, 2022 @ 23:32:47.687",auditd,"type=PATH msg=audit(1666625564.909:485988): item=0 name=""/dev/loop15"" inode=412 dev=00:05 mode=060660 ouid=0 ogid=6 rdev=07:0f obj=? nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""disk""",-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,6,0,-,-
"Oct 24, 2022 @ 23:32:44.909",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/usr/libexec/tracker-extract-3,-,-,-,-,"485,988",-,-,-,-,-,-,proctitle,-,"Oct 24, 2022 @ 23:32:47.687",auditd,"type=PROCTITLE msg=audit(1666625564.909:485988): proctitle=""/usr/libexec/tracker-extract-3""",-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:32:44.909",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"485,988",-,unconfined,-,-,-,-,unknown[1420],-,"Oct 24, 2022 @ 23:32:47.687",auditd,type=UNKNOWN[1420] msg=audit(1666625564.909:485988): subj_apparmor=unconfined,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:32:44.909",dvwa_web,user,user,user,user,user,user,-,user,user,openat,user,ffffff9c,561485b68b20,80800,0,x86_64,-,-,-,-,-,-,-,-,-,1,"file_access""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,"485,989",3,-,no,257,(none),-,syscall,process,"Oct 24, 2022 @ 23:32:47.687",auditd,"type=SYSCALL msg=audit(1666625564.909:485989): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=561485b68b20 a2=80800 a3=0 items=1 ppid=8956 pid=256879 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=3 comm=""tracker-extract"" exe=""/usr/libexec/tracker-extract-3"" subj=? key=""file_access""ARCH=x86_64 SYSCALL=openat AUID=""user"" UID=""user"" GID=""user"" EUID=""user"" SUID=""user"" FSUID=""user"" EGID=""user"" SGID=""user"" FSGID=""user""",info,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,/usr/libexec/tracker-extract-3,/usr/libexec/tracker-extract-3,-13,tracker-extract,tracker-extract,"8,956","256,879",auditd,1000,1000,1000,1000,1000,1000,1000,-,-,1000,1000
"Oct 24, 2022 @ 23:32:44.909",dvwa_web,-,-,-,-,-,-,disk,-,-,-,-,-,-,-,-,-,0,0,0,"0OUID=""root",0,00:05,-,414,0,-,-,-,-,-,060660,/dev/loop17,NORMAL,-,07:11,-,-,-,"485,989",-,-,-,-,-,-,path,-,"Oct 24, 2022 @ 23:32:47.688",auditd,"type=PATH msg=audit(1666625564.909:485989): item=0 name=""/dev/loop17"" inode=414 dev=00:05 mode=060660 ouid=0 ogid=6 rdev=07:11 obj=? nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""disk""",-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,6,0,-,-
"Oct 24, 2022 @ 23:32:44.909",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/usr/libexec/tracker-extract-3,-,-,-,-,"485,989",-,-,-,-,-,-,proctitle,-,"Oct 24, 2022 @ 23:32:47.688",auditd,"type=PROCTITLE msg=audit(1666625564.909:485989): proctitle=""/usr/libexec/tracker-extract-3""",-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:32:44.909",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"485,989",-,unconfined,-,-,-,-,unknown[1420],-,"Oct 24, 2022 @ 23:32:47.688",auditd,type=UNKNOWN[1420] msg=audit(1666625564.909:485989): subj_apparmor=unconfined,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:32:44.909",dvwa_web,user,user,user,user,user,user,-,user,user,openat,user,ffffff9c,561485b688b0,80800,0,x86_64,-,-,-,-,-,-,-,-,-,1,"file_access""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,"485,990",3,-,no,257,(none),-,syscall,process,"Oct 24, 2022 @ 23:32:47.688",auditd,"type=SYSCALL msg=audit(1666625564.909:485990): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=561485b688b0 a2=80800 a3=0 items=1 ppid=8956 pid=256879 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=3 comm=""tracker-extract"" exe=""/usr/libexec/tracker-extract-3"" subj=? key=""file_access""ARCH=x86_64 SYSCALL=openat AUID=""user"" UID=""user"" GID=""user"" EUID=""user"" SUID=""user"" FSUID=""user"" EGID=""user"" SGID=""user"" FSGID=""user""",info,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,/usr/libexec/tracker-extract-3,/usr/libexec/tracker-extract-3,-13,tracker-extract,tracker-extract,"8,956","256,879",auditd,1000,1000,1000,1000,1000,1000,1000,-,-,1000,1000
"Oct 24, 2022 @ 23:32:44.909",dvwa_web,-,-,-,-,-,-,disk,-,-,-,-,-,-,-,-,-,0,0,0,"0OUID=""root",0,00:05,-,416,0,-,-,-,-,-,060660,/dev/loop18,NORMAL,-,07:12,-,-,-,"485,990",-,-,-,-,-,-,path,-,"Oct 24, 2022 @ 23:32:47.689",auditd,"type=PATH msg=audit(1666625564.909:485990): item=0 name=""/dev/loop18"" inode=416 dev=00:05 mode=060660 ouid=0 ogid=6 rdev=07:12 obj=? nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""disk""",-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,6,0,-,-
"Oct 24, 2022 @ 23:32:44.909",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/usr/libexec/tracker-extract-3,-,-,-,-,"485,990",-,-,-,-,-,-,proctitle,-,"Oct 24, 2022 @ 23:32:47.689",auditd,"type=PROCTITLE msg=audit(1666625564.909:485990): proctitle=""/usr/libexec/tracker-extract-3""",-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:32:44.909",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"485,990",-,unconfined,-,-,-,-,unknown[1420],-,"Oct 24, 2022 @ 23:32:47.689",auditd,type=UNKNOWN[1420] msg=audit(1666625564.909:485990): subj_apparmor=unconfined,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:32:44.909",dvwa_web,user,user,user,user,user,user,-,user,user,openat,user,ffffff9c,561485b689e0,80800,0,x86_64,-,-,-,-,-,-,-,-,-,1,"file_access""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,"485,991",3,-,no,257,(none),-,syscall,process,"Oct 24, 2022 @ 23:32:47.689",auditd,"type=SYSCALL msg=audit(1666625564.909:485991): arch=c000003e syscall=257 success=no exit=-13 a0=ffffff9c a1=561485b689e0 a2=80800 a3=0 items=1 ppid=8956 pid=256879 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=3 comm=""tracker-extract"" exe=""/usr/libexec/tracker-extract-3"" subj=? key=""file_access""ARCH=x86_64 SYSCALL=openat AUID=""user"" UID=""user"" GID=""user"" EUID=""user"" SUID=""user"" FSUID=""user"" EGID=""user"" SGID=""user"" FSGID=""user""",info,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,/usr/libexec/tracker-extract-3,/usr/libexec/tracker-extract-3,-13,tracker-extract,tracker-extract,"8,956","256,879",auditd,1000,1000,1000,1000,1000,1000,1000,-,-,1000,1000
