"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version",command,cwd,"ecs.version","event.dataset","event.ingested",filename,"host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","log.file.path","log.offset",message,sid,tty,uid
"Oct 24, 2022 @ 23:24:56.590","4taYCoQBDsc6tFfSz_lK",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","/usr/bin/tput hpa 60","/","8.0.0",snoopy,"Oct 24, 2022 @ 23:24:57.546","/usr/bin/tput","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",filestream,"/var/log/snoopy.log","653,060","[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/bin/tput]: /usr/bin/tput hpa 60",256075,"/dev/pts/0",0
"Oct 24, 2022 @ 23:24:56.590","49aYCoQBDsc6tFfSz_lK",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","/usr/bin/tput setaf 1","/","8.0.0",snoopy,"Oct 24, 2022 @ 23:24:57.546","/usr/bin/tput","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",filestream,"/var/log/snoopy.log","653,145","[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/bin/tput]: /usr/bin/tput setaf 1",256075,"/dev/pts/0",0
"Oct 24, 2022 @ 23:24:56.590","5NaYCoQBDsc6tFfSz_lK",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","/usr/bin/tput setaf 1","/","8.0.0",snoopy,"Oct 24, 2022 @ 23:24:57.546","/usr/bin/tput","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",filestream,"/var/log/snoopy.log","653,231","[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/bin/tput]: /usr/bin/tput setaf 1",256075,"/dev/pts/0",0
"Oct 24, 2022 @ 23:24:56.590","5daYCoQBDsc6tFfSz_lK",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","/usr/bin/tput setaf 3","/","8.0.0",snoopy,"Oct 24, 2022 @ 23:24:57.546","/usr/bin/tput","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",filestream,"/var/log/snoopy.log","653,317","[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/bin/tput]: /usr/bin/tput setaf 3",256075,"/dev/pts/0",0
"Oct 24, 2022 @ 23:24:56.590","5taYCoQBDsc6tFfSz_lK",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","/usr/bin/tput op","/","8.0.0",snoopy,"Oct 24, 2022 @ 23:24:57.546","/usr/bin/tput","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",filestream,"/var/log/snoopy.log","653,403","[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/bin/tput]: /usr/bin/tput op",256075,"/dev/pts/0",0
"Oct 24, 2022 @ 23:23:52.581",gNaXCoQBDsc6tFfS1exw,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","/usr/sbin/sshd -R","/","8.0.0",snoopy,"Oct 24, 2022 @ 23:23:53.584","/usr/sbin/sshd","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",filestream,"/var/log/snoopy.log","651,055","[uid:0 sid:256229 tty:(none) cwd:/ filename:/usr/sbin/sshd]: /usr/sbin/sshd -R",256229,"(none)",0
"Oct 24, 2022 @ 23:23:18.577",kNaXCoQBDsc6tFfSUOMO,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3",ls,"/exploits/Persistence","8.0.0",snoopy,"Oct 24, 2022 @ 23:23:19.438","/bin/ls","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",filestream,"/var/log/snoopy.log","650,974","[uid:0 sid:256075 tty:/dev/pts/0 cwd:/exploits/Persistence filename:/bin/ls]: ls",256075,"/dev/pts/0",0
"Oct 24, 2022 @ 23:23:04.575",P9aXCoQBDsc6tFfSGeLr,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","service cron status","/exploits/Privilege_Escalation_T1548.001","8.0.0",snoopy,"Oct 24, 2022 @ 23:23:05.578","/usr/sbin/service","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",filestream,"/var/log/snoopy.log","648,567","[uid:0 sid:256075 tty:/dev/pts/0 cwd:/exploits/Privilege_Escalation_T1548.001 filename:/usr/sbin/service]: service cron status",256075,"/dev/pts/0",0
"Oct 24, 2022 @ 23:23:04.575",QNaXCoQBDsc6tFfSGeLr,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","basename /usr/sbin/service","/exploits/Privilege_Escalation_T1548.001","8.0.0",snoopy,"Oct 24, 2022 @ 23:23:05.578","/usr/bin/basename","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",filestream,"/var/log/snoopy.log","648,694","[uid:0 sid:256075 tty:/dev/pts/0 cwd:/exploits/Privilege_Escalation_T1548.001 filename:/usr/bin/basename]: basename /usr/sbin/service",256075,"/dev/pts/0",0
"Oct 24, 2022 @ 23:23:04.575",QdaXCoQBDsc6tFfSGeLr,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","basename /usr/sbin/service","/exploits/Privilege_Escalation_T1548.001","8.0.0",snoopy,"Oct 24, 2022 @ 23:23:05.578","/usr/bin/basename","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",filestream,"/var/log/snoopy.log","648,828","[uid:0 sid:256075 tty:/dev/pts/0 cwd:/exploits/Privilege_Escalation_T1548.001 filename:/usr/bin/basename]: basename /usr/sbin/service",256075,"/dev/pts/0",0
"Oct 24, 2022 @ 23:23:04.575",QtaXCoQBDsc6tFfSGeLr,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","env -i LANG= LANGUAGE= LC_CTYPE= LC_NUMERIC= LC_TIME= LC_COLLATE= LC_MONETARY= LC_MESSAGES= LC_PAPER= LC_NAME= LC_ADDRESS= LC_TELEPHONE= LC_MEASUREMENT= LC_IDENTIFICATION= LC_ALL= PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin TERM=xterm /etc/init.d/cron status","/","8.0.0",snoopy,"Oct 24, 2022 @ 23:23:05.578","/usr/local/sbin/env","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",filestream,"/var/log/snoopy.log","648,962","[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/local/sbin/env]: env -i LANG= LANGUAGE= LC_CTYPE= LC_NUMERIC= LC_TIME= LC_COLLATE= LC_MONETARY= LC_MESSAGES= LC_PAPER= LC_NAME= LC_ADDRESS= LC_TELEPHONE= LC_MEASUREMENT= LC_IDENTIFICATION= LC_ALL= PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin TERM=xterm /etc/init.d/cron status",256075,"/dev/pts/0",0
"Oct 24, 2022 @ 23:23:04.575",Q9aXCoQBDsc6tFfSGeLr,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","env -i LANG= LANGUAGE= LC_CTYPE= LC_NUMERIC= LC_TIME= LC_COLLATE= LC_MONETARY= LC_MESSAGES= LC_PAPER= LC_NAME= LC_ADDRESS= LC_TELEPHONE= LC_MEASUREMENT= LC_IDENTIFICATION= LC_ALL= PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin TERM=xterm /etc/init.d/cron status","/","8.0.0",snoopy,"Oct 24, 2022 @ 23:23:05.578","/usr/local/bin/env","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",filestream,"/var/log/snoopy.log","649,313","[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/local/bin/env]: env -i LANG= LANGUAGE= LC_CTYPE= LC_NUMERIC= LC_TIME= LC_COLLATE= LC_MONETARY= LC_MESSAGES= LC_PAPER= LC_NAME= LC_ADDRESS= LC_TELEPHONE= LC_MEASUREMENT= LC_IDENTIFICATION= LC_ALL= PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin TERM=xterm /etc/init.d/cron status",256075,"/dev/pts/0",0
"Oct 24, 2022 @ 23:23:04.575",RNaXCoQBDsc6tFfSGeLr,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","env -i LANG= LANGUAGE= LC_CTYPE= LC_NUMERIC= LC_TIME= LC_COLLATE= LC_MONETARY= LC_MESSAGES= LC_PAPER= LC_NAME= LC_ADDRESS= LC_TELEPHONE= LC_MEASUREMENT= LC_IDENTIFICATION= LC_ALL= PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin TERM=xterm /etc/init.d/cron status","/","8.0.0",snoopy,"Oct 24, 2022 @ 23:23:05.578","/usr/sbin/env","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",filestream,"/var/log/snoopy.log","649,663","[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/sbin/env]: env -i LANG= LANGUAGE= LC_CTYPE= LC_NUMERIC= LC_TIME= LC_COLLATE= LC_MONETARY= LC_MESSAGES= LC_PAPER= LC_NAME= LC_ADDRESS= LC_TELEPHONE= LC_MEASUREMENT= LC_IDENTIFICATION= LC_ALL= PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin TERM=xterm /etc/init.d/cron status",256075,"/dev/pts/0",0
