@timestamp,agent.hostname,auditd.log.AUID,auditd.log.EGID,auditd.log.EUID,auditd.log.FSGID,auditd.log.FSUID,auditd.log.GID,auditd.log.OGID,auditd.log.SGID,auditd.log.SUID,auditd.log.SYSCALL,auditd.log.UID,auditd.log.a0,auditd.log.a1,auditd.log.a2,auditd.log.a3,auditd.log.arch,auditd.log.cap_fe,auditd.log.cap_fi,auditd.log.cap_fp,auditd.log.cap_frootid,auditd.log.cap_fver,auditd.log.dev,auditd.log.epoch,auditd.log.inode,auditd.log.item,auditd.log.items,auditd.log.key,auditd.log.kv,auditd.log.laddr,auditd.log.lport,auditd.log.mode,auditd.log.name,auditd.log.nametype,auditd.log.proctitle,auditd.log.rdev,auditd.log.record_type,auditd.log.saddr,auditd.log.saddr_fam,auditd.log.sequence,auditd.log.ses,auditd.log.subj_apparmor,auditd.log.success,auditd.log.syscall,auditd.log.tty,error.message,event.action,event.category,event.ingested,event.module,event.original,event.type,fileset.name,host.hostname,host.id,host.ip,host.mac,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.type,host.os.version,message,network.direction,process.executable,process.executable.text,process.exit_code,process.name,process.name.text,process.parent.pid,process.pid,service.type,user.audit.id,user.effective.group.id,user.effective.id,user.filesystem.group.id,user.filesystem.id,user.group.id,user.id,user.owner.group.id,user.owner.id,user.saved.group.id,user.saved.id
"Oct 24, 2022 @ 23:23:57.405",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/usr/share/metricbeat/bin/metricbeat^@-c^@/etc/metricbeat/metricbeat.yml^@--path.home^@/usr/share/metricbeat^@--path.config^@/etc/metr,-,-,-,-,"285,932",-,-,-,-,-,-,proctitle,-,"Oct 24, 2022 @ 23:23:58.478",auditd,type=PROCTITLE msg=audit(1666625037.405:285932): proctitle=2F7573722F73686172652F6D6574726963626561742F62696E2F6D657472696362656174002D63002F6574632F6D6574726963626561742F6D6574726963626561742E796D6C002D2D706174682E686F6D65002F7573722F73686172652F6D657472696362656174002D2D706174682E636F6E666967002F6574632F6D657472,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:23:57.405",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"285,932",-,unconfined,-,-,-,-,unknown[1420],-,"Oct 24, 2022 @ 23:23:58.478",auditd,type=UNKNOWN[1420] msg=audit(1666625037.405:285932): subj_apparmor=unconfined,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:23:56.033",dvwa_web,unset,root,root,root,root,root,-,root,root,socket,root,2,1,0,3f,x86_64,-,-,-,-,-,-,-,-,-,0,"T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,"285,931",4294967295,-,yes,41,(none),-,syscall,process,"Oct 24, 2022 @ 23:23:57.486",auditd,"type=SYSCALL msg=audit(1666625036.033:285931): arch=c000003e syscall=41 success=yes exit=4 a0=2 a1=1 a2=0 a3=3f items=0 ppid=179991 pid=256240 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""smbclient"" exe=""/usr/bin/smbclient"" subj=? key=""T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64 SYSCALL=socket AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",info,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,/usr/bin/smbclient,/usr/bin/smbclient,4,smbclient,smbclient,"179,991","256,240",auditd,4294967295,0,0,0,0,0,0,-,-,0,0
"Oct 24, 2022 @ 23:23:56.033",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,smbclient^@-L^@//127.0.0.1/data^@--no-pass,-,-,-,-,"285,931",-,-,-,-,-,-,proctitle,-,"Oct 24, 2022 @ 23:23:57.486",auditd,type=PROCTITLE msg=audit(1666625036.033:285931): proctitle=736D62636C69656E74002D4C002F2F3132372E302E302E312F64617461002D2D6E6F2D70617373,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:23:56.033",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"285,931",-,docker-default,-,-,-,-,unknown[1420],-,"Oct 24, 2022 @ 23:23:57.487",auditd,type=UNKNOWN[1420] msg=audit(1666625036.033:285931): subj_apparmor=docker-default,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:23:56.029",dvwa_web,unset,root,root,root,root,root,-,root,root,socket,root,2,2,0,5584f7b3a3c4,x86_64,-,-,-,-,-,-,-,-,-,0,"T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,"285,926",4294967295,-,yes,41,(none),-,syscall,process,"Oct 24, 2022 @ 23:23:57.482",auditd,"type=SYSCALL msg=audit(1666625036.029:285926): arch=c000003e syscall=41 success=yes exit=3 a0=2 a1=2 a2=0 a3=5584f7b3a3c4 items=0 ppid=179991 pid=256240 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""smbclient"" exe=""/usr/bin/smbclient"" subj=? key=""T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64 SYSCALL=socket AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",info,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,/usr/bin/smbclient,/usr/bin/smbclient,3,smbclient,smbclient,"179,991","256,240",auditd,4294967295,0,0,0,0,0,0,-,-,0,0
"Oct 24, 2022 @ 23:23:56.029",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,smbclient^@-L^@//127.0.0.1/data^@--no-pass,-,-,-,-,"285,926",-,-,-,-,-,-,proctitle,-,"Oct 24, 2022 @ 23:23:57.483",auditd,type=PROCTITLE msg=audit(1666625036.029:285926): proctitle=736D62636C69656E74002D4C002F2F3132372E302E302E312F64617461002D2D6E6F2D70617373,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:23:56.029",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"285,926",-,docker-default,-,-,-,-,unknown[1420],-,"Oct 24, 2022 @ 23:23:57.483",auditd,type=UNKNOWN[1420] msg=audit(1666625036.029:285926): subj_apparmor=docker-default,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:23:56.029",dvwa_web,unset,root,root,root,root,root,-,root,root,socket,root,2,2,0,5584f7b3a3c4,x86_64,-,-,-,-,-,-,-,-,-,0,"T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,"285,927",4294967295,-,yes,41,(none),-,syscall,process,"Oct 24, 2022 @ 23:23:57.483",auditd,"type=SYSCALL msg=audit(1666625036.029:285927): arch=c000003e syscall=41 success=yes exit=3 a0=2 a1=2 a2=0 a3=5584f7b3a3c4 items=0 ppid=179991 pid=256240 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""smbclient"" exe=""/usr/bin/smbclient"" subj=? key=""T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64 SYSCALL=socket AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",info,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,/usr/bin/smbclient,/usr/bin/smbclient,3,smbclient,smbclient,"179,991","256,240",auditd,4294967295,0,0,0,0,0,0,-,-,0,0
"Oct 24, 2022 @ 23:23:56.029",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,smbclient^@-L^@//127.0.0.1/data^@--no-pass,-,-,-,-,"285,927",-,-,-,-,-,-,proctitle,-,"Oct 24, 2022 @ 23:23:57.484",auditd,type=PROCTITLE msg=audit(1666625036.029:285927): proctitle=736D62636C69656E74002D4C002F2F3132372E302E302E312F64617461002D2D6E6F2D70617373,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:23:56.029",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"285,927",-,docker-default,-,-,-,-,unknown[1420],-,"Oct 24, 2022 @ 23:23:57.484",auditd,type=UNKNOWN[1420] msg=audit(1666625036.029:285927): subj_apparmor=docker-default,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:23:56.029",dvwa_web,unset,root,root,root,root,root,-,root,root,socket,root,2,2,0,5584f7b3a47c,x86_64,-,-,-,-,-,-,-,-,-,0,"T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,"285,928",4294967295,-,yes,41,(none),-,syscall,process,"Oct 24, 2022 @ 23:23:57.484",auditd,"type=SYSCALL msg=audit(1666625036.029:285928): arch=c000003e syscall=41 success=yes exit=3 a0=2 a1=2 a2=0 a3=5584f7b3a47c items=0 ppid=179991 pid=256240 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""smbclient"" exe=""/usr/bin/smbclient"" subj=? key=""T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64 SYSCALL=socket AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",info,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,/usr/bin/smbclient,/usr/bin/smbclient,3,smbclient,smbclient,"179,991","256,240",auditd,4294967295,0,0,0,0,0,0,-,-,0,0
"Oct 24, 2022 @ 23:23:56.029",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,smbclient^@-L^@//127.0.0.1/data^@--no-pass,-,-,-,-,"285,928",-,-,-,-,-,-,proctitle,-,"Oct 24, 2022 @ 23:23:57.484",auditd,type=PROCTITLE msg=audit(1666625036.029:285928): proctitle=736D62636C69656E74002D4C002F2F3132372E302E302E312F64617461002D2D6E6F2D70617373,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:23:56.029",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"285,928",-,docker-default,-,-,-,-,unknown[1420],-,"Oct 24, 2022 @ 23:23:57.484",auditd,type=UNKNOWN[1420] msg=audit(1666625036.029:285928): subj_apparmor=docker-default,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:23:56.029",dvwa_web,unset,root,root,root,root,root,-,root,root,socket,root,2,2,0,5584f7b3a47c,x86_64,-,-,-,-,-,-,-,-,-,0,"T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,"285,929",4294967295,-,yes,41,(none),-,syscall,process,"Oct 24, 2022 @ 23:23:57.484",auditd,"type=SYSCALL msg=audit(1666625036.029:285929): arch=c000003e syscall=41 success=yes exit=3 a0=2 a1=2 a2=0 a3=5584f7b3a47c items=0 ppid=179991 pid=256240 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""smbclient"" exe=""/usr/bin/smbclient"" subj=? key=""T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64 SYSCALL=socket AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",info,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,/usr/bin/smbclient,/usr/bin/smbclient,3,smbclient,smbclient,"179,991","256,240",auditd,4294967295,0,0,0,0,0,0,-,-,0,0
"Oct 24, 2022 @ 23:23:56.029",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,smbclient^@-L^@//127.0.0.1/data^@--no-pass,-,-,-,-,"285,929",-,-,-,-,-,-,proctitle,-,"Oct 24, 2022 @ 23:23:57.485",auditd,type=PROCTITLE msg=audit(1666625036.029:285929): proctitle=736D62636C69656E74002D4C002F2F3132372E302E302E312F64617461002D2D6E6F2D70617373,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:23:56.029",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"285,929",-,docker-default,-,-,-,-,unknown[1420],-,"Oct 24, 2022 @ 23:23:57.485",auditd,type=UNKNOWN[1420] msg=audit(1666625036.029:285929): subj_apparmor=docker-default,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:23:56.029",dvwa_web,unset,root,root,root,root,root,-,root,root,socket,root,2,1,0,5584f7b2d9f0,x86_64,-,-,-,-,-,-,-,-,-,0,"T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,"285,930",4294967295,-,yes,41,(none),-,syscall,process,"Oct 24, 2022 @ 23:23:57.485",auditd,"type=SYSCALL msg=audit(1666625036.029:285930): arch=c000003e syscall=41 success=yes exit=4 a0=2 a1=1 a2=0 a3=5584f7b2d9f0 items=0 ppid=179991 pid=256240 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""smbclient"" exe=""/usr/bin/smbclient"" subj=? key=""T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64 SYSCALL=socket AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",info,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,/usr/bin/smbclient,/usr/bin/smbclient,4,smbclient,smbclient,"179,991","256,240",auditd,4294967295,0,0,0,0,0,0,-,-,0,0
"Oct 24, 2022 @ 23:23:56.029",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,smbclient^@-L^@//127.0.0.1/data^@--no-pass,-,-,-,-,"285,930",-,-,-,-,-,-,proctitle,-,"Oct 24, 2022 @ 23:23:57.486",auditd,type=PROCTITLE msg=audit(1666625036.029:285930): proctitle=736D62636C69656E74002D4C002F2F3132372E302E302E312F64617461002D2D6E6F2D70617373,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:23:56.029",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"285,930",-,docker-default,-,-,-,-,unknown[1420],-,"Oct 24, 2022 @ 23:23:57.486",auditd,type=UNKNOWN[1420] msg=audit(1666625036.029:285930): subj_apparmor=docker-default,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:23:55.909",dvwa_web,unset,root,root,root,root,root,-,root,root,socket,root,2,2,0,557a2f905554,x86_64,-,-,-,-,-,-,-,-,-,0,"T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,"285,921",4294967295,-,yes,41,(none),-,syscall,process,"Oct 24, 2022 @ 23:23:57.479",auditd,"type=SYSCALL msg=audit(1666625035.909:285921): arch=c000003e syscall=41 success=yes exit=3 a0=2 a1=2 a2=0 a3=557a2f905554 items=0 ppid=179989 pid=256235 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""smbclient"" exe=""/usr/bin/smbclient"" subj=? key=""T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64 SYSCALL=socket AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",info,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,/usr/bin/smbclient,/usr/bin/smbclient,3,smbclient,smbclient,"179,989","256,235",auditd,4294967295,0,0,0,0,0,0,-,-,0,0
"Oct 24, 2022 @ 23:23:55.909",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,smbclient^@//fileserver/data^@-U=sambacry%nosambanocry^@-c^@del company_metrics.txt,-,-,-,-,"285,921",-,-,-,-,-,-,proctitle,-,"Oct 24, 2022 @ 23:23:57.479",auditd,type=PROCTITLE msg=audit(1666625035.909:285921): proctitle=736D62636C69656E74002F2F66696C657365727665722F64617461002D553D73616D6261637279256E6F73616D62616E6F637279002D630064656C20636F6D70616E795F6D6574726963732E747874,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:23:55.909",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"285,921",-,docker-default,-,-,-,-,unknown[1420],-,"Oct 24, 2022 @ 23:23:57.480",auditd,type=UNKNOWN[1420] msg=audit(1666625035.909:285921): subj_apparmor=docker-default,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:23:55.909",dvwa_web,unset,root,root,root,root,root,-,root,root,socket,root,2,2,0,557a2f905554,x86_64,-,-,-,-,-,-,-,-,-,0,"T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64",-,-,-,-,-,-,-,-,-,-,-,"285,922",4294967295,-,yes,41,(none),-,syscall,process,"Oct 24, 2022 @ 23:23:57.480",auditd,"type=SYSCALL msg=audit(1666625035.909:285922): arch=c000003e syscall=41 success=yes exit=3 a0=2 a1=2 a2=0 a3=557a2f905554 items=0 ppid=179989 pid=256235 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""smbclient"" exe=""/usr/bin/smbclient"" subj=? key=""T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64 SYSCALL=socket AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",info,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,/usr/bin/smbclient,/usr/bin/smbclient,3,smbclient,smbclient,"179,989","256,235",auditd,4294967295,0,0,0,0,0,0,-,-,0,0
"Oct 24, 2022 @ 23:23:55.909",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,smbclient^@//fileserver/data^@-U=sambacry%nosambanocry^@-c^@del company_metrics.txt,-,-,-,-,"285,922",-,-,-,-,-,-,proctitle,-,"Oct 24, 2022 @ 23:23:57.480",auditd,type=PROCTITLE msg=audit(1666625035.909:285922): proctitle=736D62636C69656E74002F2F66696C657365727665722F64617461002D553D73616D6261637279256E6F73616D62616E6F637279002D630064656C20636F6D70616E795F6D6574726963732E747874,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
"Oct 24, 2022 @ 23:23:55.909",dvwa_web,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"285,922",-,docker-default,-,-,-,-,unknown[1420],-,"Oct 24, 2022 @ 23:23:57.480",auditd,type=UNKNOWN[1420] msg=audit(1666625035.909:285922): subj_apparmor=docker-default,-,log,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),-,-,-,-,-,-,-,-,-,auditd,-,-,-,-,-,-,-,-,-,-,-
